id	preprocessed_text	text	label
719545434214113280	longpos $ tsla <number> break - out thru <number> & amp ; <number> - dma ( <number> - <number> ) upper head res ( <number> - <number> ) short squeeze in progress nr term obj : <number> stop loss : <number>	#LongPos $TSLA 256 Break-out thru 50 &amp; 200- DMA (197-230) upper head res (274-279) Short squeeze in progress Nr term obj: 310 Stop loss:239	1
13043762	sold to close $ qqq puts for <number> % . sold to close $ bby puts for loss . sorry for late post	SOLD to close $QQQ puts for +34%. SOLD to close $BBY puts for loss. Sorry for late post	0
709378417054117888	tesla's stock has <number> % upside from here , says one analyst . <url> $ tsla <url>	Tesla's stock has 41% upside from here, says one analyst. https://t.co/ayBcXfofAJ $TSLA https://t.co/lHdl8Y9YMt	1
719648664193527808	facebook is suddenly realizing snr is a problem in newsfeeds . took ya long enough . $ fb facebook	Facebook is suddenly realizing SnR is a problem in newsfeeds. Took ya long enough. $FB #facebook	0
5792305	$ opk the u d volume ratio is <number> & amp ; management ownership holds <number> % of total outstanding stock . major skin in the game  positive .	$OPK The U / D volume ratio is 2.7 &amp; management ownership holds 57% of total outstanding stock. Major skin in the game...positive.	1
719651138170040320	<user> the media run by the biggest tax evader of them all ! now married to a bleeding heart leftie . cant make this shit up	@BolshieBear the media run by the biggest tax evader of them all! Now married to a bleeding heart leftie. Can't make this shit up	0
719908382283399168	defect . recalls . $ tsla	defect . recalls . $TSLA	0
719516771443687424	sold : $ celg $ agio . $ agio	Sold: $CELG $AGIO . $AGIO	0
710883994372444160	express scripts loses <number> % to $ <number> on thursday : among top <number> losers on s & amp <number> $ esrx stocks pharma	Express Scripts loses 03.54% to $67.59 on Thursday : Among top 10 losers on S&amp;P500 $ESRX #stocks #pharma	0
26281546	$ chrm loooooongggggg base	$CHRM Loooooongggggg base	1
21048631	<user> lost <number> in like <number> days for my $ c investment . sure wish bad news came out just a few days earlier . think i & # <number> ; ll go over to russia !	@joekidd lost 600 in like 3 days for my $C investment. Sure wish bad news came out just a few days earlier. Think I&#39;ll go over to Russia!	0
719914922310643712	launching shopping bot . catalyst <number> . catalyst <number> . $ fb	launching shopping bot . catalyst2016 . #catalyst2016 . $FB	1
710514534876721152	now up to <number> stocks making new <number> week highs ( big number ) $ t $ tjx $ fast <url>	Now up to 200 stocks making new 52 week highs (BIG number) $T $TJX $FAST https://t.co/SJ55tvqfx4	1
14262688	$ tsla hype the news , sell on news , buy after news haha	$TSLA hype the news, sell on news, buy after news haha	0
719948974090629120	remember when zuck in <number> told us he was going to fix email with it ? . $ fb	remember when Zuck in 2010 told us he was going to fix email with it? . $FB	1
719572690453934080	$ tsla if $ <number> breaks we see $ <number> then $ <number>	$TSLA if $249.84 breaks we see $245 then $240	0
10191845	$ acad under $ <number> today ?	$ACAD under $2 today?	0
708668814427348992	$ googl is a short below <number> into the upper bb and is overbought	$GOOGL is a short below 740 into the upper BB and is overbought	0
719533870702440448	$ fb small flong <number> via calls . $ fb	$fb small flong 109.25 via calls . $FB	1
719616495962066944	$ goog $ googl google seeing competition in gigabit internet <url> via <user>	$GOOG $GOOGL Google Seeing Competition In Gigabit Internet https://t.co/L8UdLmv5NT via @sharethis	0
719576537335480320	. <user> <user> <user> thanks for hanging today , jim !	.@JimBreuer @wdha @TerrieCarrRnR thanks for hanging today, Jim!	1
710094676188127232	<user> jason pass for me $ googl nt done good with that name so will pass it  focus on es spy today on fomc and long cl as well	@sunnynaplesfl Jason pass for me $GOOGL nt done good with that name so will pass it... focus on ES SPY today on FOMC and long CL as well	0
26304683	$ mxwl oh snap . just went long again . lt	$MXWL Oh snap. Just went long again. LT	1
719542474528567296	balancing roic and growth to create value . $ cost	Balancing ROIC and growth to create value . $COST	1
719487110235963392	interest heats up for <user> $ yhoo - the wall street journal <url>	Interest Heats Up for @Yahoo $YHOO - The Wall Street Journal https://t.co/j5jVjI9bia	1
16081190	published $ cf estimate on estimize : <number> eps and <number> m revs compared to wall street & # <number> ; s consensus . <url>	Published $CF estimate on Estimize: +0.71 EPS and +66.70M Revs compared to Wall Street&#39;s consensus. http://stks.co/ck6f	1
37546841	$ fro morgan stanley = tricky bastards . ran up the price before er , gave an upgrade , then shorted it down .	$FRO Morgan Stanley = tricky bastards. Ran up the price before ER, gave an upgrade, then shorted it down.	0
5812515	going to read through $ fnfg quarterlies and listen to calls before bead this one is looking beat up and interesting but already have $ nwfl	Going to read through $FNFG quarterlies and listen to calls before bead this one is looking beat up and interesting but already have $NWFL	0
17966501	$ gale can & # <number> ; t imagine shorts wanting to go into the weekend without taking care of their position .	$GALE Can&#39;t imagine shorts wanting to go into the weekend without taking care of their position.	1
711251272322527232	its a great step for china to let $ fb in . hope china unlock $ goog soon . china government has done wonderful job . <url>	It's a great step for #China to let $FB in. Hope China unlock $GOOG soon. China government has done wonderful job. https://t.co/A5qcJvCj3O	1
719586475642372096	<user> ahhh  the secret to curing overbought conditions of the stock . good one , <user> ! $ tsla autostocks	@ReutersBiz Ahhh... the secret to curing #overbought conditions of the stock. Good one, @ElonMusk! $TSLA #autostocks	0
8534262	rt <user> : i & # <number> ; m gonna keep it g - rated for your muppets . $ yelp is going , the ruck , higher . i & # <number> ; m out .	RT @The_Real_Fly: I&#39;m gonna keep it G-rated for your muppets. $YELP is going, the ruck, higher. I&#39;m out.	0
32725729	<user> why not sell a credit spread . i may do one at the money . call credit spread on $ hlf	@AceOfSpades Why not sell a credit spread. I may do one at the money. Call credit spread on $HLF	1
719717064785551360	landed in $ ea	Landed in $EA	1
710571389112229888	covered . $ adbe	Covered . $ADBE	1
719529504914280448	evercore isi ross muken revised targets : icon $ icon to $ <number> from $ <number> ; illumina $ ilmn $ <number> from $ <number> ; mettler - toledo $ mtd $ <number> from $ <number>	Evercore ISI Ross Muken revised targets: ICON $ICON to $75.50 from $76; Illumina $ILMN $165 from $160; Mettler-Toledo $MTD $341 from $325.	1
6521056	$ lee <url> lee ready to exit bankruptcy . strong volume today .	$LEE http://stks.co/24kM LEE ready to exit bankruptcy. Strong volume today.	1
24622684	$ bbry what we have here is the famous lunch hour fade down routine for the sp to rise later in the day ;	$BBRY what we have here is the famous lunch hour fade down routine for the SP to rise later in the day;	1
11708632	$ aapl is now beaten down , hated , etc . hhhmm opposite of <number> > what happens next ?	$AAPL is now beaten down, hated, etc. / hhhmm opposite of 700&gt; what happens next?	0
719563779378438144	rt <user> : i care about you more than you think	RT @ItsLifeFact: I care about you more than you think..	1
719684651086954496	services like $ nflx and hulu are growing much faster than cable <url>	Services like $NFLX and #Hulu are growing much faster than cable https://t.co/HLeQh0AMCs	1
5408575	rt <user> $ spy running into cloud bottom , <number> min ichimoku <url>	RT @NoDoji $SPY running into cloud bottom, 5 min Ichimoku http://stks.co/bm0	0
37878654	so sad to see such a loved company eating dirt . . $ oncy	So sad to see such a loved company eating dirt. . $ONCY	0
18018194	<user> <user> <user> they do need something to catalyst . intel been stagnant for years . also $ aapl could pick em up too .	@Messenger @T1ST @sunny10 they do need SOMETHING to catalyst. intel been stagnant for years. also $AAPL could pick em up too.	1
33351682	$ dtv beautiful trendbase , all technicals pointing up . solid accumulation . <user> looks good . weekly next . <url>	$DTV Beautiful trend/base, all technicals pointing up. Solid accumulation. @CaballoBlanco Looks good. Weekly next. http://stks.co/b1nfi	1
28286313	$ ddd sinks to <number>	$DDD Sinks to 35	0
710244676826169344	$ ctrp beats the estimize eps consensus by <number> c and the estimize revenue consensus by $ <number> m - <url>	$CTRP beats the Estimize EPS Consensus by 6c and the Estimize Revenue Consensus by $4.23M - https://t.co/O2emFt9lCH	1
29835869	$ bobe down $ <number> premarket	$BOBE down $2.84 premarket	0
710569120388014081	no surprise . few companies are into offshoring jobs & amp ; production like cisco ! $ csco trade # <number> election <url>	No surprise. Few companies are into #offshoring #jobs &amp; #production like #Cisco! $CSCO #trade #2016election https://t.co/LdFGhPkBpc	1
6230469	$ nbix continues its rally	$NBIX continues its rally	1
9447486	they & # <number> ; re usually cheap for a reason rt <user> my dog of the last few months  $ lf damn me and low priced stocks	they&#39;re usually cheap for a reason RT @howardlindzon my dog of the last few months...$LF damn me and low priced stocks	0
15259761	$ cnp sell short position on cnp ,  closed for profit $ <number> , <number> ( <number> % ) <url>	$CNP Sell Short Position on CNP,...Closed for Profit $ 59,367.00 (7.75%) http://stks.co/ghjc	1
711945554180378624	<user> <user> $ amzn is becoming more and more the go - to site for almost all categories in ecommerce .	@TechCrunch @sarahintampa $AMZN is becoming more and more the go-to site for almost all categories in ecommerce.	1
29732365	walter investment management corp receives a sell from compass point $ wac <url>	Walter Investment Management Corp Receives a Sell from Compass Point $WAC http://stks.co/c1IvX	0
14972619	<user> true but short the market using plenty of reverse etf & # <number> ; s should be the alternative rather than bubble creation . $ spy	@howardlindzon true but short the market using plenty of reverse ETF&#39;s should be the alternative rather than bubble creation. $SPY	0
13253323	congress probably long $ dal and $ ual because they f * cking can right ?	congress probably long $DAL and $UAL because they f*cking can right?	1
7213866	$ aapl there is nothing investors can do to damage apple - - shareholders have nothing to do with the success of companies is another myth	$AAPL There is nothing investors can do to damage Apple -- shareholders have nothing to do with the success of companies is another myth	1
719576060988239872	just sold <number> apr - <number> <number> calls on $ fb for $ <number> - fees investing <url>	Just sold 2 Apr-22 115 calls on $FB for $126 - fees #investing https://t.co/AOt8YUBRmT	0
719574902211264512	stay long apple . $ aapl	stay long Apple . $AAPL	1
26057981	<user> <user> yea dude , airplanes are still flying $ dal $ aal	@Hlavatyb4 @Andrew_Sherlock yea dude, airplanes are still flying $dal $aal	1
11192797	<user> gots some $ aezs this morning 	@JL1575 gots some $AEZS this morning...	1
15119660	<user> <user> still have my position from fri - gl - no sleep tonight i guess $ nugt	@marketbull7664 @BotMuncher Still have my position from Fri - GL - no sleep tonight I guess $NUGT	1
16201444	$ tsla for <user> was still up on the screen <url>	$TSLA for @ChartLooker was still up on the screen http://stks.co/ekr0	1
